Date&Time,CH3,CH4,CH96,CH98,CH103,CH104,Pulse1,,,,,,,,,,,,
Time,degC,degC,%,kg/h,bar,bar,RPM,,,,,,,,,,,,
29/01/2021 09:37,22.6,-1.5,43.62,65.4,12.624,2.101,660,,,,,,,,,,,,
29/01/2021 09:37,22.6,-1.5,43.63,65.4,12.649,2.104,660,,,,,,,,,,,,
29/01/2021 09:37,22.5,-1.5,43.62,65.4,12.654,2.106,660,,,,,,,,,,,,
29/01/2021 09:37,22.6,-1.5,43.63,65.5,12.654,2.101,660,,,,,,,,,,,,
29/01/2021 09:37,22.5,-1.6,43.63,65.6,12.627,2.101,660,,,,,,,,,,,,
29/01/2021 09:37,22.4,-1.5,43.64,65.7,12.614,2.099,720,,,,,,,,,,,,
29/01/2021 09:37,22.4,-1.6,43.63,65.7,12.599,2.099,660,,,,,,,,,,,,
29/01/2021 09:37,22.4,-1.5,43.63,65.7,12.596,2.101,660,,,,,,,,,,,,
29/01/2021 09:37,22.4,-1.6,43.63,65.7,12.586,2.094,660,,,,,,,,,,,,
29/01/2021 09:37,22.4,-1.6,43.63,65.6,12.581,2.096,660,,,,,,,,,,,,
29/01/2021 09:37,22.3,-1.6,43.63,65.5,12.579,2.094,660,,,,,,,,,,,,
29/01/2021 09:37,22.3,-1.6,43.63,65.5,12.571,2.094,660,,,,,,,,,,,,
29/01/2021 09:37,22.3,-1.6,43.64,65.5,12.571,2.096,660,,,,,,,,,,,,
29/01/2021 09:37,22.3,-1.6,43.62,65.5,12.544,2.094,600,,,,,,,,,,,,
29/01/2021 09:37,22.2,-1.6,43.63,65.4,12.541,2.094,660,,,,,,,,,,,,
29/01/2021 09:37,22.1,-1.6,43.63,65.4,12.564,2.091,660,,,,,,,,,,,,
29/01/2021 09:37,22.1,-1.6,43.63,65.4,12.561,2.084,660,,,,,,,,,,,,
29/01/2021 09:37,22.1,-1.6,43.64,65.4,12.559,2.091,660,,,,,,,,,,,,
29/01/2021 09:37,22.1,-1.6,43.62,65.5,12.559,2.086,660,,,,,,,,,,,,
29/01/2021 09:37,22.1,-1.7,43.63,65.6,12.529,2.089,660,,,,,,,,,,,,
29/01/2021 09:37,22.1,-1.7,43.62,65.6,12.526,2.086,660,,,,,,,,,,,,
29/01/2021 09:37,22.1,-1.7,43.63,65.6,12.529,2.091,660,,,,,,,,,,,,
29/01/2021 09:37,22,-1.7,43.63,65.6,12.506,2.084,660,,,,,,,,,,,,
29/01/2021 09:37,22,-1.7,43.64,65.6,12.491,2.089,660,,,,,,,,,,,,
29/01/2021 09:37,21.9,-1.8,43.64,65.5,12.471,2.079,660,,,,,,,,,,,,
29/01/2021 09:37,21.9,-1.8,43.63,65.5,12.469,2.079,660,,,,,,,,,,,,
29/01/2021 09:37,21.9,-1.8,43.62,65.3,12.456,2.074,660,,,,,,,,,,,,
29/01/2021 09:37,21.9,-1.8,43.64,65.2,12.474,2.079,660,,,,,,,,,,,,
29/01/2021 09:37,21.9,-1.8,43.63,65.2,12.486,2.084,660,,,,,,,,,,,,
29/01/2021 09:37,21.9,-1.8,43.63,65.1,12.471,2.071,660,,,,,,,,,,,,
29/01/2021 09:37,21.9,-1.8,43.63,65.1,12.471,2.071,660,,,,,,,,,,,,
29/01/2021 09:37,21.9,-1.9,43.63,65.2,12.456,2.069,660,,,,,,,,,,,,
29/01/2021 09:37,21.9,-1.8,43.63,65.1,12.474,2.069,660,,,,,,,,,,,,
29/01/2021 09:37,21.9,-1.8,43.63,65.2,12.484,2.069,660,,,,,,,,,,,,
29/01/2021 09:37,21.8,-1.9,43.64,65.2,12.479,2.066,660,,,,,,,,,,,,
29/01/2021 09:37,21.8,-1.9,43.63,65.3,12.481,2.066,660,,,,,,,,,,,,
29/01/2021 09:37,21.8,-1.9,43.62,65.3,12.474,2.066,600,,,,,,,,,,,,
29/01/2021 09:37,21.8,-1.9,43.63,65.3,12.481,2.066,660,,,,,,,,,,,,
29/01/2021 09:37,21.8,-1.9,43.62,65.4,12.469,2.069,660,,,,,,,,,,,,
29/01/2021 09:37,21.8,-1.9,43.63,65.3,12.471,2.066,660,,,,,,,,,,,,
29/01/2021 09:38,21.7,-1.9,43.63,65.4,12.456,2.066,660,,,,,,,,,,,,
29/01/2021 09:38,21.7,-1.9,43.64,65.4,12.449,2.066,660,,,,,,,,,,,,
29/01/2021 09:38,21.7,-1.9,43.62,65.4,12.471,2.069,660,,,,,,,,,,,,
29/01/2021 09:38,21.7,-1.9,43.63,65.3,12.451,2.064,720,,,,,,,,,,,,
29/01/2021 09:38,21.6,-1.9,43.63,65.3,12.464,2.066,660,,,,,,,,,,,,
29/01/2021 09:38,21.7,-1.9,43.63,65.3,12.474,2.066,660,,,,,,,,,,,,
29/01/2021 09:38,21.6,-2,43.63,65.3,12.471,2.066,720,,,,,,,,,,,,
29/01/2021 09:38,21.6,-2,43.63,65.4,12.479,2.071,660,,,,,,,,,,,,
29/01/2021 09:38,21.6,-2,43.62,65.3,12.471,2.069,660,,,,,,,,,,,,
29/01/2021 09:38,21.6,-2,43.62,65.4,12.469,2.069,660,,,,,,,,,,,,
29/01/2021 09:38,21.6,-2,43.63,65.4,12.459,2.066,660,,,,,,,,,,,,
29/01/2021 09:38,21.6,-1.9,43.63,65.4,12.456,2.064,660,,,,,,,,,,,,
29/01/2021 09:38,21.6,-1.9,43.63,65.4,12.431,2.061,660,,,,,,,,,,,,
29/01/2021 09:38,21.6,-2,43.63,65.4,12.436,2.064,660,,,,,,,,,,,,
29/01/2021 09:38,21.6,-2,43.64,65.4,12.441,2.061,720,,,,,,,,,,,,
29/01/2021 09:38,21.6,-2,43.62,65.3,12.434,2.066,660,,,,,,,,,,,,
29/01/2021 09:38,21.6,-2,43.63,65.3,12.439,2.051,660,,,,,,,,,,,,
29/01/2021 09:38,21.6,-2,43.63,65.3,12.429,2.056,660,,,,,,,,,,,,
29/01/2021 09:38,21.6,-2,43.63,65.2,12.426,2.059,660,,,,,,,,,,,,
29/01/2021 09:38,21.6,-2,43.63,65.2,12.439,2.066,660,,,,,,,,,,,,
29/01/2021 09:38,21.6,-2,43.63,65.2,12.471,2.066,600,,,,,,,,,,,,
29/01/2021 09:38,21.7,-2,43.62,65.1,12.466,2.059,660,,,,,,,,,,,,
29/01/2021 09:38,21.7,-2,43.63,65.1,12.474,2.056,660,,,,,,,,,,,,
29/01/2021 09:38,21.7,-2,43.63,65.1,12.471,2.064,660,,,,,,,,,,,,
29/01/2021 09:38,21.8,-2,43.63,65.2,12.446,2.061,660,,,,,,,,,,,,
29/01/2021 09:38,21.8,-2,43.63,65.1,12.474,2.056,660,,,,,,,,,,,,
29/01/2021 09:38,21.8,-2,43.62,65.1,12.466,2.056,660,,,,,,,,,,,,
29/01/2021 09:38,21.8,-2,43.62,65.1,12.471,2.056,660,,,,,,,,,,,,
29/01/2021 09:38,21.8,-2,43.63,65.1,12.491,2.056,660,,,,,,,,,,,,
29/01/2021 09:38,21.8,-2,43.63,65.1,12.484,2.059,660,,,,,,,,,,,,
29/01/2021 09:38,21.9,-2,43.64,65.1,12.496,2.064,660,,,,,,,,,,,,
29/01/2021 09:38,21.9,-2,43.62,65.1,12.499,2.059,660,,,,,,,,,,,,
29/01/2021 09:38,21.9,-2,43.63,65.1,12.484,2.061,660,,,,,,,,,,,,
29/01/2021 09:38,21.9,-2,43.63,65.1,12.474,2.056,660,,,,,,,,,,,,
29/01/2021 09:38,21.9,-2,43.62,65,12.461,2.064,660,,,,,,,,,,,,
29/01/2021 09:38,21.9,-2,43.63,64.9,12.464,2.066,660,,,,,,,,,,,,
29/01/2021 09:38,21.9,-2,43.64,64.9,12.464,2.056,660,,,,,,,,,,,,
29/01/2021 09:38,21.9,-2,43.63,64.8,12.481,2.054,660,,,,,,,,,,,,
29/01/2021 09:38,21.9,-2,43.62,64.8,12.474,2.061,660,,,,,,,,,,,,
29/01/2021 09:38,22.1,-2,43.64,64.7,12.486,2.056,660,,,,,,,,,,,,
29/01/2021 09:38,22.1,-2,43.62,64.7,12.481,2.059,660,,,,,,,,,,,,
29/01/2021 09:38,22.1,-2,43.64,64.7,12.489,2.066,660,,,,,,,,,,,,
29/01/2021 09:38,22.1,-2,43.63,64.7,12.491,2.059,660,,,,,,,,,,,,
29/01/2021 09:38,22.1,-2,43.63,64.7,12.484,2.059,600,,,,,,,,,,,,
29/01/2021 09:38,22.1,-2,43.62,64.7,12.489,2.066,660,,,,,,,,,,,,
29/01/2021 09:38,22.1,-2,43.63,64.7,12.514,2.066,660,,,,,,,,,,,,
29/01/2021 09:38,22.2,-2,43.63,64.7,12.526,2.056,660,,,,,,,,,,,,
29/01/2021 09:38,22.3,-2,43.63,64.7,12.516,2.059,660,,,,,,,,,,,,
29/01/2021 09:38,22.3,-2,43.64,64.7,12.506,2.059,660,,,,,,,,,,,,
29/01/2021 09:38,22.3,-1.9,43.63,64.7,12.511,2.054,720,,,,,,,,,,,,
29/01/2021 09:38,22.4,-1.9,43.63,64.5,12.531,2.066,660,,,,,,,,,,,,
29/01/2021 09:38,22.4,-2,43.64,64.5,12.554,2.061,660,,,,,,,,,,,,
29/01/2021 09:38,22.4,-2,43.64,64.5,12.586,2.056,660,,,,,,,,,,,,
29/01/2021 09:38,22.4,-2,43.63,64.6,12.584,2.064,660,,,,,,,,,,,,
29/01/2021 09:38,22.4,-2,43.62,64.7,12.594,2.066,660,,,,,,,,,,,,
29/01/2021 09:38,22.4,-1.9,43.63,64.7,12.581,2.069,660,,,,,,,,,,,,
29/01/2021 09:38,22.5,-1.9,43.62,64.8,12.584,2.064,660,,,,,,,,,,,,
29/01/2021 09:38,22.5,-1.9,43.63,64.7,12.576,2.064,660,,,,,,,,,,,,
29/01/2021 09:38,22.5,-1.9,43.63,64.7,12.584,2.066,660,,,,,,,,,,,,
29/01/2021 09:38,22.5,-1.9,43.64,64.7,12.596,2.064,660,,,,,,,,,,,,
29/01/2021 09:39,22.6,-2,43.63,64.7,12.609,2.061,660,,,,,,,,,,,,
29/01/2021 09:39,22.6,-1.9,43.62,64.7,12.617,2.061,660,,,,,,,,,,,,
29/01/2021 09:39,22.6,-1.9,43.63,64.7,12.627,2.064,660,,,,,,,,,,,,
29/01/2021 09:39,22.6,-1.9,43.62,64.7,12.639,2.061,660,,,,,,,,,,,,
29/01/2021 09:39,22.6,-1.9,43.63,64.7,12.634,2.061,660,,,,,,,,,,,,
29/01/2021 09:39,22.6,-1.9,43.63,64.7,12.629,2.066,660,,,,,,,,,,,,
29/01/2021 09:39,22.8,-1.9,43.62,64.7,12.642,2.069,600,,,,,,,,,,,,
29/01/2021 09:39,22.7,-1.9,43.62,64.8,12.639,2.069,660,,,,,,,,,,,,
29/01/2021 09:39,22.8,-1.9,43.63,64.8,12.652,2.066,660,,,,,,,,,,,,
29/01/2021 09:39,22.8,-1.9,43.63,64.9,12.682,2.066,660,,,,,,,,,,,,
29/01/2021 09:39,22.8,-1.9,43.64,64.9,12.669,2.066,660,,,,,,,,,,,,
29/01/2021 09:39,22.8,-1.9,43.64,64.9,12.687,2.066,660,,,,,,,,,,,,
29/01/2021 09:39,22.8,-1.8,43.63,64.9,12.699,2.071,660,,,,,,,,,,,,
29/01/2021 09:39,22.9,-1.9,43.62,64.9,12.707,2.064,660,,,,,,,,,,,,
29/01/2021 09:39,22.9,-1.8,43.62,65,12.729,2.071,660,,,,,,,,,,,,
29/01/2021 09:39,22.9,-1.8,43.64,65,12.699,2.076,660,,,,,,,,,,,,
29/01/2021 09:39,22.9,-1.8,43.62,65,12.707,2.066,660,,,,,,,,,,,,
29/01/2021 09:39,22.9,-1.8,43.64,65,12.709,2.071,660,,,,,,,,,,,,
29/01/2021 09:39,22.9,-1.9,43.63,65,12.719,2.069,660,,,,,,,,,,,,
29/01/2021 09:39,22.9,-1.9,43.62,65,12.747,2.066,660,,,,,,,,,,,,
29/01/2021 09:39,23.1,-1.8,43.63,64.9,12.757,2.066,660,,,,,,,,,,,,
29/01/2021 09:39,23.1,-1.8,43.63,65,12.767,2.079,660,,,,,,,,,,,,
29/01/2021 09:39,23.1,-1.8,43.62,65,12.772,2.066,660,,,,,,,,,,,,
29/01/2021 09:39,23.1,-1.8,43.63,65,12.762,2.064,660,,,,,,,,,,,,
29/01/2021 09:39,23.1,-1.9,43.63,65,12.772,2.064,660,,,,,,,,,,,,
29/01/2021 09:39,23.2,-1.8,43.62,65,12.777,2.069,660,,,,,,,,,,,,
29/01/2021 09:39,23.3,-1.8,43.63,65,12.792,2.069,660,,,,,,,,,,,,
29/01/2021 09:39,23.3,-1.8,43.63,65,12.799,2.076,660,,,,,,,,,,,,
29/01/2021 09:39,23.3,-1.8,43.63,65,12.794,2.066,660,,,,,,,,,,,,
29/01/2021 09:39,23.3,-1.8,43.63,65,12.805,2.066,600,,,,,,,,,,,,
29/01/2021 09:39,23.4,-1.8,43.64,65,12.807,2.071,660,,,,,,,,,,,,
29/01/2021 09:39,23.4,-1.8,43.63,65,12.835,2.071,660,,,,,,,,,,,,
29/01/2021 09:39,23.4,-1.8,43.62,65,12.857,2.076,660,,,,,,,,,,,,
29/01/2021 09:39,23.5,-1.8,43.63,65.1,12.87,2.079,660,,,,,,,,,,,,
29/01/2021 09:39,23.5,-1.7,43.64,65.1,12.887,2.079,660,,,,,,,,,,,,
29/01/2021 09:39,23.5,-1.8,43.63,65.1,12.872,2.081,660,,,,,,,,,,,,
29/01/2021 09:39,23.6,-1.8,43.64,65.2,12.877,2.079,660,,,,,,,,,,,,
29/01/2021 09:39,23.6,-1.6,43.64,65.2,12.87,2.086,660,,,,,,,,,,,,
29/01/2021 09:39,23.6,-1.7,43.62,65.2,12.872,2.086,660,,,,,,,,,,,,
29/01/2021 09:39,23.7,-1.6,43.63,65.1,12.89,2.081,660,,,,,,,,,,,,
29/01/2021 09:39,23.8,-1.6,43.63,65.1,12.877,2.084,660,,,,,,,,,,,,
29/01/2021 09:39,23.8,-1.6,43.63,65.1,12.877,2.084,660,,,,,,,,,,,,
29/01/2021 09:39,23.8,-1.6,43.63,65.1,12.897,2.081,660,,,,,,,,,,,,
29/01/2021 09:39,23.8,-1.6,43.62,65,12.907,2.084,660,,,,,,,,,,,,
29/01/2021 09:39,23.9,-1.6,43.62,65,12.917,2.081,660,,,,,,,,,,,,
29/01/2021 09:39,23.9,-1.6,43.62,65,12.93,2.086,660,,,,,,,,,,,,
29/01/2021 09:39,23.9,-1.6,43.63,64.9,12.927,2.089,660,,,,,,,,,,,,
29/01/2021 09:39,23.9,-1.6,43.63,65,12.942,2.086,660,,,,,,,,,,,,
29/01/2021 09:39,24,-1.6,43.63,65,12.945,2.094,660,,,,,,,,,,,,
29/01/2021 09:39,24.1,-1.6,43.63,65,12.952,2.084,660,,,,,,,,,,,,
29/01/2021 09:39,24.1,-1.6,43.63,65,12.955,2.086,660,,,,,,,,,,,,
29/01/2021 09:39,24.1,-1.6,43.62,64.9,12.97,2.084,600,,,,,,,,,,,,
29/01/2021 09:39,24.1,-1.6,43.63,64.9,12.965,2.091,660,,,,,,,,,,,,
29/01/2021 09:39,24.1,-1.6,43.64,64.9,12.972,2.086,660,,,,,,,,,,,,
29/01/2021 09:39,24.2,-1.6,43.62,64.9,12.97,2.091,660,,,,,,,,,,,,
29/01/2021 09:39,24.3,-1.6,43.63,64.9,12.962,2.091,720,,,,,,,,,,,,
29/01/2021 09:39,24.3,-1.6,43.62,64.9,12.985,2.091,660,,,,,,,,,,,,
29/01/2021 09:39,24.3,-1.5,43.62,64.9,12.995,2.094,660,,,,,,,,,,,,
29/01/2021 09:39,24.4,-1.5,43.64,64.9,13.003,2.096,660,,,,,,,,,,,,
29/01/2021 09:39,24.4,-1.5,43.64,64.9,13.013,2.099,660,,,,,,,,,,,,
29/01/2021 09:40,24.4,-1.5,43.63,64.9,13.005,2.099,660,,,,,,,,,,,,
29/01/2021 09:40,24.4,-1.5,43.63,64.9,13,2.101,660,,,,,,,,,,,,
29/01/2021 09:40,24.4,-1.5,43.62,64.9,13.008,2.101,660,,,,,,,,,,,,
29/01/2021 09:40,24.4,-1.5,43.63,64.8,13.018,2.096,720,,,,,,,,,,,,
29/01/2021 09:40,24.6,-1.5,43.63,64.8,13.033,2.094,660,,,,,,,,,,,,
29/01/2021 09:40,24.6,-1.5,43.64,64.9,13.038,2.099,660,,,,,,,,,,,,
29/01/2021 09:40,24.6,-1.5,43.63,64.9,13.048,2.096,660,,,,,,,,,,,,
29/01/2021 09:40,24.6,-1.5,43.63,64.9,13.065,2.094,660,,,,,,,,,,,,
29/01/2021 09:40,24.6,-1.5,43.62,65,13.06,2.096,660,,,,,,,,,,,,
29/01/2021 09:40,24.6,-1.5,43.63,64.9,13.058,2.099,660,,,,,,,,,,,,
29/01/2021 09:40,24.7,-1.5,43.62,65,13.053,2.096,660,,,,,,,,,,,,
29/01/2021 09:40,24.7,-1.5,43.64,64.9,13.05,2.101,660,,,,,,,,,,,,
29/01/2021 09:40,24.8,-1.5,43.63,64.9,13.053,2.109,660,,,,,,,,,,,,
29/01/2021 09:40,24.8,-1.4,43.63,64.8,13.063,2.099,600,,,,,,,,,,,,
29/01/2021 09:40,24.8,-1.5,43.63,64.8,13.08,2.099,660,,,,,,,,,,,,
29/01/2021 09:40,24.9,-1.5,43.63,64.7,13.073,2.101,660,,,,,,,,,,,,
29/01/2021 09:40,24.9,-1.4,43.63,64.8,13.083,2.099,660,,,,,,,,,,,,
29/01/2021 09:40,24.9,-1.5,43.63,64.8,13.068,2.099,660,,,,,,,,,,,,
29/01/2021 09:40,24.9,-1.5,43.64,64.8,13.085,2.096,660,,,,,,,,,,,,
29/01/2021 09:40,24.9,-1.5,43.63,64.8,13.108,2.101,660,,,,,,,,,,,,
29/01/2021 09:40,25,-1.4,43.63,64.8,13.113,2.099,660,,,,,,,,,,,,
29/01/2021 09:40,24.9,-1.5,43.62,64.8,13.123,2.101,660,,,,,,,,,,,,
29/01/2021 09:40,25,-1.5,43.63,64.9,13.11,2.099,660,,,,,,,,,,,,
29/01/2021 09:40,25,-1.5,43.63,65,13.128,2.101,660,,,,,,,,,,,,
29/01/2021 09:40,25.1,-1.4,43.64,65,13.135,2.101,660,,,,,,,,,,,,
29/01/2021 09:40,25.1,-1.4,43.64,65,13.125,2.099,660,,,,,,,,,,,,
29/01/2021 09:40,25.1,-1.5,43.63,65,13.12,2.099,660,,,,,,,,,,,,
29/01/2021 09:40,25.1,-1.4,43.64,64.9,13.105,2.104,660,,,,,,,,,,,,
29/01/2021 09:40,25.1,-1.5,43.64,64.9,13.135,2.104,660,,,,,,,,,,,,
29/01/2021 09:40,25.1,-1.4,43.62,64.8,13.17,2.101,660,,,,,,,,,,,,
29/01/2021 09:40,25.2,-1.5,43.63,64.8,13.17,2.101,660,,,,,,,,,,,,
29/01/2021 09:40,25.2,-1.5,43.63,64.8,13.188,2.104,660,,,,,,,,,,,,
29/01/2021 09:40,25.3,-1.4,43.63,64.8,13.173,2.099,720,,,,,,,,,,,,
29/01/2021 09:40,25.3,-1.5,43.62,64.9,13.178,2.099,660,,,,,,,,,,,,
29/01/2021 09:40,25.3,-1.4,43.63,64.9,13.195,2.109,660,,,,,,,,,,,,
29/01/2021 09:40,25.4,-1.4,43.63,64.9,13.213,2.109,600,,,,,,,,,,,,
29/01/2021 09:40,25.4,-1.4,43.63,64.9,13.231,2.101,660,,,,,,,,,,,,
29/01/2021 09:40,25.4,-1.4,43.63,64.9,13.216,2.106,660,,,,,,,,,,,,
29/01/2021 09:40,25.4,-1.4,43.64,65,13.201,2.101,660,,,,,,,,,,,,
29/01/2021 09:40,25.4,-1.4,43.63,65,13.221,2.106,660,,,,,,,,,,,,
29/01/2021 09:40,25.4,-1.4,43.63,65,13.213,2.106,660,,,,,,,,,,,,
29/01/2021 09:40,25.5,-1.4,43.64,65,13.238,2.101,660,,,,,,,,,,,,
29/01/2021 09:40,25.5,-1.4,43.62,65,13.241,2.101,660,,,,,,,,,,,,
29/01/2021 09:40,25.5,-1.4,43.64,65,13.236,2.104,660,,,,,,,,,,,,
29/01/2021 09:40,25.6,-1.4,43.63,65,13.243,2.109,660,,,,,,,,,,,,
29/01/2021 09:40,25.6,-1.4,43.62,64.9,13.236,2.109,660,,,,,,,,,,,,
29/01/2021 09:40,25.6,-1.4,43.63,65,13.268,2.101,660,,,,,,,,,,,,
29/01/2021 09:40,25.6,-1.4,43.63,65,13.268,2.106,660,,,,,,,,,,,,
29/01/2021 09:40,25.7,-1.4,43.62,65,13.243,2.109,660,,,,,,,,,,,,
29/01/2021 09:40,25.7,-1.3,43.63,65.1,13.268,2.109,660,,,,,,,,,,,,
29/01/2021 09:40,25.7,-1.4,43.63,64.9,13.268,2.111,660,,,,,,,,,,,,
29/01/2021 09:40,25.7,-1.4,43.63,65,13.271,2.109,660,,,,,,,,,,,,
29/01/2021 09:40,25.8,-1.3,43.63,64.9,13.263,2.111,660,,,,,,,,,,,,
29/01/2021 09:40,25.8,-1.4,43.62,64.9,13.268,2.116,720,,,,,,,,,,,,
29/01/2021 09:40,25.9,-1.3,43.63,64.9,13.278,2.109,660,,,,,,,,,,,,
29/01/2021 09:40,25.9,-1.3,43.63,64.9,13.281,2.114,660,,,,,,,,,,,,
29/01/2021 09:40,25.9,-1.3,43.63,64.8,13.286,2.111,720,,,,,,,,,,,,
29/01/2021 09:40,25.9,-1.3,43.64,64.8,13.278,2.109,600,,,,,,,,,,,,
29/01/2021 09:40,25.9,-1.4,43.62,64.8,13.271,2.114,660,,,,,,,,,,,,
29/01/2021 09:40,25.9,-1.4,43.63,64.8,13.273,2.109,660,,,,,,,,,,,,
29/01/2021 09:41,26,-1.3,43.62,64.7,13.291,2.109,660,,,,,,,,,,,,
29/01/2021 09:41,26,-1.3,43.62,64.7,13.293,2.109,660,,,,,,,,,,,,
29/01/2021 09:41,26.1,-1.3,43.63,64.7,13.321,2.114,660,,,,,,,,,,,,
29/01/2021 09:41,26,-1.3,43.64,64.7,13.316,2.109,720,,,,,,,,,,,,
29/01/2021 09:41,26.1,-1.3,43.63,64.7,13.298,2.111,660,,,,,,,,,,,,
29/01/2021 09:41,26.1,-1.3,43.63,64.8,13.286,2.111,660,,,,,,,,,,,,
29/01/2021 09:41,26.1,-1.3,43.64,64.7,13.301,2.109,660,,,,,,,,,,,,
29/01/2021 09:41,26.1,-1.3,43.62,64.7,13.313,2.114,660,,,,,,,,,,,,
29/01/2021 09:41,26.2,-1.2,43.63,64.6,13.318,2.121,660,,,,,,,,,,,,
29/01/2021 09:41,26.2,-1.2,43.63,64.5,13.313,2.111,660,,,,,,,,,,,,
29/01/2021 09:41,26.1,-1.3,43.64,64.6,13.313,2.116,660,,,,,,,,,,,,
29/01/2021 09:41,26.2,-1.3,43.62,64.5,13.348,2.116,660,,,,,,,,,,,,
29/01/2021 09:41,26.3,-1.3,43.63,64.5,13.363,2.124,660,,,,,,,,,,,,
29/01/2021 09:41,26.3,-1.3,43.64,64.5,13.348,2.114,660,,,,,,,,,,,,
29/01/2021 09:41,26.3,-1.2,43.62,64.6,13.371,2.119,660,,,,,,,,,,,,
29/01/2021 09:41,26.3,-1.3,43.64,64.6,13.383,2.121,660,,,,,,,,,,,,
29/01/2021 09:41,26.3,-1.3,43.64,64.6,13.381,2.124,660,,,,,,,,,,,,
29/01/2021 09:41,26.3,-1.3,43.63,64.7,13.398,2.121,660,,,,,,,,,,,,
29/01/2021 09:41,26.3,-1.3,43.63,64.7,13.398,2.124,660,,,,,,,,,,,,
29/01/2021 09:41,26.4,-1.2,43.63,64.7,13.388,2.124,600,,,,,,,,,,,,
29/01/2021 09:41,26.4,-1.2,43.63,64.8,13.383,2.121,660,,,,,,,,,,,,
29/01/2021 09:41,26.4,-1.3,43.63,64.7,13.368,2.119,660,,,,,,,,,,,,
29/01/2021 09:41,26.4,-1.2,43.64,64.7,13.388,2.124,720,,,,,,,,,,,,
29/01/2021 09:41,26.4,-1.3,43.63,64.7,13.414,2.121,660,,,,,,,,,,,,
29/01/2021 09:41,26.4,-1.2,43.63,64.7,13.429,2.124,660,,,,,,,,,,,,
29/01/2021 09:41,26.4,-1.1,43.62,64.7,13.449,2.124,660,,,,,,,,,,,,
29/01/2021 09:41,26.5,-1.1,43.63,64.8,13.429,2.131,660,,,,,,,,,,,,
29/01/2021 09:41,26.5,-1.1,43.62,64.8,13.431,2.131,660,,,,,,,,,,,,
29/01/2021 09:41,26.5,-1.1,43.63,64.9,13.441,2.134,660,,,,,,,,,,,,
29/01/2021 09:41,26.6,-1.1,43.64,64.9,13.441,2.126,660,,,,,,,,,,,,
29/01/2021 09:41,26.6,-1.1,43.62,64.9,13.456,2.126,660,,,,,,,,,,,,
29/01/2021 09:41,26.6,-1.1,43.64,64.9,13.456,2.136,660,,,,,,,,,,,,
29/01/2021 09:41,26.6,-1.1,43.62,64.9,13.456,2.131,660,,,,,,,,,,,,
29/01/2021 09:41,26.6,-1.1,43.62,64.9,13.454,2.131,660,,,,,,,,,,,,
29/01/2021 09:41,26.6,-1.1,43.64,64.9,13.466,2.131,660,,,,,,,,,,,,
29/01/2021 09:41,26.6,-1.1,43.63,64.9,13.491,2.139,660,,,,,,,,,,,,
29/01/2021 09:41,26.6,-1.1,43.62,64.9,13.484,2.134,660,,,,,,,,,,,,
29/01/2021 09:41,26.6,-1.1,43.64,64.9,13.484,2.134,660,,,,,,,,,,,,
29/01/2021 09:41,26.6,-1.1,43.62,65,13.509,2.141,660,,,,,,,,,,,,
29/01/2021 09:41,26.7,-1.1,43.63,65,13.509,2.136,660,,,,,,,,,,,,
29/01/2021 09:41,26.8,-1.1,43.62,65,13.524,2.134,600,,,,,,,,,,,,
29/01/2021 09:41,26.8,-1.1,43.63,65,13.514,2.139,660,,,,,,,,,,,,
29/01/2021 09:41,26.8,-1.1,43.64,65.1,13.499,2.139,660,,,,,,,,,,,,
29/01/2021 09:41,26.8,-1.1,43.63,65,13.499,2.134,660,,,,,,,,,,,,
29/01/2021 09:41,26.8,-1.1,43.63,65,13.494,2.139,660,,,,,,,,,,,,
29/01/2021 09:41,26.8,-1.1,43.64,65,13.499,2.139,660,,,,,,,,,,,,
29/01/2021 09:41,26.8,-1.1,43.62,64.9,13.509,2.139,660,,,,,,,,,,,,
29/01/2021 09:41,26.9,-1.1,43.63,64.9,13.524,2.139,660,,,,,,,,,,,,
29/01/2021 09:41,26.9,-1.1,43.63,64.9,13.519,2.139,660,,,,,,,,,,,,
29/01/2021 09:41,26.9,-1.1,43.63,64.9,13.526,2.136,660,,,,,,,,,,,,
29/01/2021 09:41,26.9,-1.1,43.64,64.9,13.541,2.136,660,,,,,,,,,,,,
29/01/2021 09:41,26.9,-1.1,43.62,64.9,13.531,2.134,660,,,,,,,,,,,,
29/01/2021 09:41,26.9,-1.1,43.62,64.9,13.516,2.134,660,,,,,,,,,,,,
29/01/2021 09:41,27,-1.1,43.62,64.9,13.506,2.136,660,,,,,,,,,,,,
29/01/2021 09:41,27,-1.1,43.63,64.8,13.506,2.131,660,,,,,,,,,,,,
29/01/2021 09:41,27.1,-1.1,43.63,64.7,13.511,2.139,660,,,,,,,,,,,,
29/01/2021 09:41,27.1,-1.1,43.63,64.7,13.504,2.129,660,,,,,,,,,,,,
29/01/2021 09:41,27.1,-1.1,43.64,64.5,13.491,2.129,660,,,,,,,,,,,,
29/01/2021 09:41,27.1,-1.1,43.63,64.5,13.489,2.131,660,,,,,,,,,,,,
29/01/2021 09:41,27.1,-1.1,43.63,64.4,13.494,2.134,660,,,,,,,,,,,,
29/01/2021 09:42,27.2,-1.1,43.63,64.4,13.509,2.136,660,,,,,,,,,,,,
29/01/2021 09:42,27.3,-1.1,43.63,64.3,13.534,2.136,660,,,,,,,,,,,,
